Time,Residual_0,Residual_1,Residual_2,Residual_3,cl,cd,cm,
2.0885990579999998e+00,5.9906867603662645e-05,4.3344339514880095e-05,4.7887575606206387e-05,1.9162283196454672e-04,6.1133326494057671e-01,3.9359039210194995e-03,-7.1409261172414584e-02,
2.1052686899999999e+00,5.6898468419619143e-05,3.9925521232647696e-05,5.1837179180984468e-05,1.7783170416156325e-04,6.1185816341460619e-01,3.7539903375004187e-03,-7.1411199485791152e-02,
2.1218454489999998e+00,5.5833615705911534e-05,3.6583305619262914e-05,5.2902071794486218e-05,1.7182553696403852e-04,6.1186805860488080e-01,3.5412877288371995e-03,-7.1212222424475988e-02,
2.1384557670000000e+00,5.7409346189399479e-05,3.3919355567146979e-05,5.0988529991752911e-05,1.7733113708888858e-04,6.1139686972358676e-01,3.3061019275123361e-03,-7.0813232952885802e-02,
2.1546534220000000e+00,6.0968473262623280e-05,3.2388600420035572e-05,4.7063669581236898e-05,1.9179612058841690e-04,6.1049855484908089e-01,3.0569100591815107e-03,-7.0233559200070059e-02,
2.1709816210000001e+00,6.4977587686518358e-05,3.2143184499371273e-05,4.3030567555286608e-05,2.0859184771223873e-04,6.0923784546902260e-01,2.8022227018733737e-03,-6.9508193902017748e-02,
2.1875862530000001e+00,6.7936266013492966e-05,3.3003707795649817e-05,4.1143334255274015e-05,2.2143231032965236e-04,6.0768245661426579e-01,2.5504630826867361e-03,-6.8683254437127930e-02,
2.2044059150000002e+00,6.8912251611071246e-05,3.4583926430607939e-05,4.2537691321394536e-05,2.2652866899497810e-04,6.0589780419983796e-01,2.3097969111038888e-03,-6.7810437165977691e-02,
2.2209981079999999e+00,6.7683759551598303e-05,3.6444900323071574e-05,4.6234887950043305e-05,2.2291898642202675e-04,6.0394451234149815e-01,2.0878866562435315e-03,-6.6941341052501185e-02,
2.2375735360000002e+00,6.4696691090333891e-05,3.8182535703311946e-05,5.0238234612202959e-05,2.1221037988555973e-04,6.0187834476091728e-01,1.8915607696900546e-03,-6.6122467725507728e-02,
2.2539315670000000e+00,6.0910893275965497e-05,3.9462827938161771e-05,5.2983835957050860e-05,1.9804635440468299e-04,5.9975180642290837e-01,1.7264355808005397e-03,-6.5391532210046135e-02,
2.2700535940000002e+00,5.7506762105477224e-05,4.0048776303808691e-05,5.3779474803726021e-05,1.8510634196427085e-04,5.9761640614943889e-01,1.5965385595927439e-03,-6.4775415938621503e-02,
2.2862686170000002e+00,5.5422588896792915e-05,3.9830926253098692e-05,5.2700010325336872e-05,1.7732981854452797e-04,5.9552467228412365e-01,1.5040192999170869e-03,-6.4289807909128652e-02,
2.3022840790000001e+00,5.4893364012964564e-05,3.8850333544438809e-05,5.0358812185350754e-05,1.7586297207766033e-04,5.9353120808217519e-01,1.4490027977386276e-03,-6.3940285848911316e-02,
2.3188475970000000e+00,5.5380682691327916e-05,3.7297050092298669e-05,4.7642633504663321e-05,1.7855200615371535e-04,5.9169248284891895e-01,1.4296383657468605e-03,-6.3724408031214166e-02,
2.3349574970000000e+00,5.5991364165404991e-05,3.5473696469377996e-05,4.5410956413316709e-05,1.8171159250991319e-04,5.9006537756908262e-01,1.4423503183863204e-03,-6.3634275540557977e-02,
2.3515136870000002e+00,5.5982410259589783e-05,3.3722407101529936e-05,4.4202676815971914e-05,1.8230111933184801e-04,5.8870479973283618e-01,1.4822744039323563e-03,-6.3659039749003138e-02,
2.3681802689999998e+00,5.5027057529339094e-05,3.2331386108884068e-05,4.4081039540703652e-05,1.7899152114201120e-04,5.8766084294658782e-01,1.5438427968802527e-03,-6.3786942404141136e-02,
2.3845123390000000e+00,5.3243847299803749e-05,3.1461820341576016e-05,4.4716294217506637e-05,1.7224810827657481e-04,5.8697590714328918e-01,1.6214144897969999e-03,-6.4006621043574657e-02,
2.4009348350000002e+00,5.1087937432882690e-05,3.1135894081121590e-05,4.5620633993838995e-05,1.6391748037986547e-04,5.8668200375933355e-01,1.7098617942782124e-03,-6.4307612749949186e-02,
2.4170887429999999e+00,4.9158512126261340e-05,3.1292293783167692e-05,4.6335077011797102e-05,1.5650337056567838e-04,5.8679839333895234e-01,1.8050811436637149e-03,-6.4680148869378021e-02,
2.4331480270000001e+00,4.7958523785828943e-05,3.1853108388697060e-05,4.6505726273050424e-05,1.5217637140079550e-04,5.8732957975617917e-01,1.9043031911710529e-03,-6.5114465384772141e-02,
2.4497955920000001e+00,4.7691522458910846e-05,3.2747113365575570e-05,4.5900862174239843e-05,1.5182471702792022e-04,5.8826362220569794e-01,2.0061369335395204e-03,-6.5599915280513635e-02,
2.4658811090000001e+00,4.8219323273175529e-05,3.3884836882886215e-05,4.4420453945639343e-05,1.5479403237738575e-04,5.8957078730675172e-01,2.1103719647955653e-03,-6.6124170723453821e-02,
2.4821131109999999e+00,4.9203527843360068e-05,3.5123460019815774e-05,4.2113970842902803e-05,1.5953483560827354e-04,5.9120271085603382e-01,2.2175885451735937e-03,-6.6672755866634750e-02,
2.4981488139999999e+00,5.0300284913018142e-05,3.6262572320133030e-05,3.9200278801081455e-05,1.6451204690759027e-04,5.9309235771847613e-01,2.3286046184898268e-03,-6.7229050249072206e-02,
2.5143970750000002e+00,5.1272642420451674e-05,3.7081824642502409e-05,3.6077586406741911e-05,1.6870456780958778e-04,5.9515523957252792e-01,2.4438459224253397e-03,-6.7774811524240086e-02,
2.5305329620000001e+00,5.1995533165253950e-05,3.7401364740773442e-05,3.3299814403210154e-05,1.7161827205050396e-04,5.9729234928155317e-01,2.5627822272045737e-03,-6.8291163363679061e-02,
2.5466510379999998e+00,5.2404005225095281e-05,3.7138979084670729e-05,3.1470395049224617e-05,1.7306412405528241e-04,5.9939506614461524e-01,2.6835148462042062e-03,-6.8759903521537005e-02,
2.5629282880000002e+00,5.2444782266886082e-05,3.6346240994238848e-05,3.1000855348096233e-05,1.7294939850522224e-04,6.0135196603452823e-01,2.8026041819609565e-03,-6.9164948469445681e-02,
2.5797853759999998e+00,5.2068513870248406e-05,3.5213803443309451e-05,3.1855285540957177e-05,1.7121969686439373e-04,6.0305725786974251e-01,2.9151884455098582e-03,-6.9493709933057327e-02,
2.5958268300000000e+00,5.1261922481923283e-05,3.4036728966534885e-05,3.3549713626554354e-05,1.6795317495629577e-04,6.0442009506521133e-01,3.0153721495187803e-03,-6.9738211775567854e-02,
2.6120954670000001e+00,5.0092850556909193e-05,3.3134674664141846e-05,3.5420750907068957e-05,1.6350899023242889e-04,6.0537354077624994e-01,3.0968418011432354e-03,-6.9895777628456113e-02,
2.6283137480000001e+00,4.8731755710419201e-05,3.2739704296198936e-05,3.6891910641643828e-05,1.5859364962911450e-04,6.0588212819700105e-01,3.1536765753981421e-03,-6.9969223232384525e-02,
2.6448365279999999e+00,4.7422052823113973e-05,3.2902887112954382e-05,3.7601808193736308e-05,1.5413311274392824e-04,6.0594688558414556e-01,3.1812375184262299e-03,-6.9966515892536066e-02,
2.6612126730000001e+00,4.6394296371451364e-05,3.3483899094728807e-05,3.7436349229037933e-05,1.5093068264655251e-04,6.0560645287752313e-01,3.1769421427100862e-03,-6.9899862956960546e-02,
2.6779338940000001e+00,4.5759349250643563e-05,3.4230551785989712e-05,3.6517791266925235e-05,1.4926200198390948e-04,6.0493412820958903e-01,3.1408511134456240e-03,-6.9784371206152995e-02,
2.6941474460000001e+00,4.5449958167258831e-05,3.4885327458628825e-05,3.5163441612643381e-05,1.4869579747988187e-04,6.0403092910587530e-01,3.0759916858171432e-03,-6.9636439615907639e-02,
2.7101594819999999e+00,4.5260634080616426e-05,3.5257910439572905e-05,3.3803048015737133e-05,1.4831827837709510e-04,6.0301522613816927e-01,2.9883263054206600e-03,-6.9472047730273920e-02,
2.7265822540000002e+00,4.4966033879785644e-05,3.5251453018906017e-05,3.2843817856109622e-05,1.4723470711324477e-04,6.0201015956376747e-01,2.8863256281182127e-03,-6.9305122070010647e-02,
2.7427054740000001e+00,4.4448387789270346e-05,3.4857230914422378e-05,3.2511658840366318e-05,1.4506095343593068e-04,6.0113048605039421e-01,2.7801988244489056e-03,-6.9146194023431140e-02,
2.7587195090000001e+00,4.3772851199961428e-05,3.4133819596760048e-05,3.2759531575907637e-05,1.4219229061910655e-04,6.0047060092942717e-01,2.6808830485444981e-03,-6.9001535570138231e-02,
2.7753188610000001e+00,4.3177602526485306e-05,3.3180261689035307e-05,3.3320727084878680e-05,1.3973601134397497e-04,6.0009521072342276e-01,2.5988982433106998e-03,-6.8872888011282510e-02,
2.7914646400000001e+00,4.2969408256718946e-05,3.2107084995878367e-05,3.3865130449786615e-05,1.3904906906440014e-04,6.0003377779051270e-01,2.5431876971641399e-03,-6.8757821762147758e-02,
2.8076163059999999e+00,4.3354135520865375e-05,3.1008869645380060e-05,3.4144986766882537e-05,1.4098504231460293e-04,6.0027932071663881e-01,2.5200905600598197e-03,-6.8650660064455984e-02,
2.8236207300000000e+00,4.4292449031875067e-05,2.9946107497790059e-05,3.4068825426920187e-05,1.4528031477543759e-04,6.0079154303463089e-01,2.5325575469413372e-03,-6.8543841144899600e-02,
2.8399380609999998e+00,4.5482206669197410e-05,2.8948944701669161e-05,3.3705044372281013e-05,1.5055979948417158e-04,6.0150355845585035e-01,2.5796919952461835e-03,-6.8429507875031326e-02,
2.8565498389999999e+00,4.6476468775258662e-05,2.8047541568745826e-05,3.3231453597796145e-05,1.5492582278497965e-04,6.0233107713300227e-01,2.6566656198200454e-03,-6.8301077301312907e-02,
2.8729920700000000e+00,4.6852768660840962e-05,2.7317278793820728e-05,3.2843365184094638e-05,1.5667325603598283e-04,6.0318272813679097e-01,2.7550535727314807e-03,-6.8154533627806421e-02,
2.8894938489999999e+00,4.6350508574308882e-05,2.6905040358050524e-05,3.2654750202209981e-05,1.5480036392378951e-04,6.0397013814920564e-01,2.8635759686332757e-03,-6.7989243257251322e-02,
2.9058225320000002e+00,4.4950659582091081e-05,2.6997757911401427e-05,3.2643778439807777e-05,1.4928032587942052e-04,6.0461654067014814e-01,2.9691736283285861e-03,-6.7808169192184131e-02,
2.9219178330000002e+00,4.2901446817986217e-05,2.7719404261607561e-05,3.2681592368273283e-05,1.4115229141695401e-04,6.0506303100616188e-01,3.0583159982466397e-03,-6.7617452838969333e-02,
2.9379734929999999e+00,4.0684523682286973e-05,2.9013341863831262e-05,3.2628407860588124e-05,1.3241714721415522e-04,6.0527211204687825e-01,3.1184344137560921e-03,-6.7425459406231306e-02,
2.9538755100000000e+00,3.8895984309928262e-05,3.0610496360189855e-05,3.2435085246416185e-05,1.2559160495318876e-04,6.0522849604857121e-01,3.1393082236911441e-03,-6.7241466775472339e-02,
2.9700763179999998e+00,3.8026613034898891e-05,3.2112539617509490e-05,3.2190330495005923e-05,1.2275984922181264e-04,6.0493753362245106e-01,3.1142170663691036e-03,-6.7074237442543844e-02,
2.9863176860000000e+00,3.8225199351949486e-05,3.3124409606167591e-05,3.2081905085960348e-05,1.2446283837385549e-04,6.0442196694166572e-01,3.0407118766716031e-03,-6.6930737263273629e-02,
3.0028151310000002e+00,3.9234655056796706e-05,3.3369290484979236e-05,3.2278735343914888e-05,1.2943527189344446e-04,6.0371772887632924e-01,2.9209253533597733e-03,-6.6815236492829513e-02,
3.0190117989999998e+00,4.0570042564052143e-05,3.2764043922167376e-05,3.2797762997023945e-05,1.3552577366471053e-04,6.0286945852865936e-01,2.7613666564265441e-03,-6.6728924761375388e-02,
3.0349921210000002e+00,4.1766420537212014e-05,3.1454307103474365e-05,3.3454171315855167e-05,1.4081896331295793e-04,6.0192634831166547e-01,2.5722268916406809e-03,-6.6670087805638212e-02,
3.0512749239999999e+00,4.2523185045961999e-05,2.9802711988431442e-05,3.3936597815155182e-05,1.4417339699642888e-04,6.0093870420529372e-01,2.3662880105063395e-03,-6.6634777295202480e-02,
3.0678281770000000e+00,4.2723751627525326e-05,2.8306360203442692e-05,3.3947607764255290e-05,1.4522058709326766e-04,5.9995530043165968e-01,2.1575911924954284e-03,-6.6617821790537213e-02,
3.0840679810000000e+00,4.2386263837815213e-05,2.7416967892972889e-05,3.3321794513126427e-05,1.4412018226995103e-04,5.9902143120990192e-01,1.9600332840297857e-03,-6.6613964248353377e-02,
3.1007760559999999e+00,4.1598460847685836e-05,2.7314189723350104e-05,3.2078103555099696e-05,1.4128005714989886e-04,5.9817745411811785e-01,1.7860594458608200e-03,-6.6618907220186527e-02,
3.1169214379999999e+00,4.0473077800173324e-05,2.7810295355787103e-05,3.0401514500221797e-05,1.3716945439307718e-04,5.9745758757624667e-01,1.6455953621592851e-03,-6.6630065223392196e-02,
3.1332962379999998e+00,3.9138416121681956e-05,2.8493310314880345e-05,2.8566514005138966e-05,1.3227954305335102e-04,5.9688872994015585e-01,1.5453270741498301e-03,-6.6646891099810840e-02,
3.1494527410000002e+00,3.7753470167173677e-05,2.8965221555241558e-05,2.6830565902368835e-05,1.2719163829941077e-04,5.9648919127375277e-01,1.4883861196588811e-03,-6.6670738237700949e-02,
3.1658073070000001e+00,3.6514762211343456e-05,2.8991235275423510e-05,2.5350181075588903e-05,1.2262500867394580e-04,5.9626741884996548e-01,1.4744341221751339e-03,-6.6704310561845850e-02,
3.1821299750000001e+00,3.5619705221399987e-05,2.8525869106922686e-05,2.4177546695077811e-05,1.1931761815165937e-04,5.9622098205351304e-01,1.5000743391652344e-03,-6.6750823739807577e-02,
3.1985652120000001e+00,3.5182215975376671e-05,2.7661969045434870e-05,2.3342853775833676e-05,1.1770803069454043e-04,5.9633611840906309e-01,1.5595187289566517e-03,-6.6813046141365143e-02,
3.2151145820000000e+00,3.5152182349887812e-05,2.6549130194589968e-05,2.2937366908358545e-05,1.1761482595915741e-04,5.9658818633326804e-01,1.6453976007306075e-03,-6.6892403150887736e-02,
3.2313699539999998e+00,3.5314009226630766e-05,2.5320142123230822e-05,2.3091561450506763e-05,1.1821908984463694e-04,5.9694326763975314e-01,1.7495859715696645e-03,-6.6988307321652715e-02,
3.2472215990000000e+00,3.5382502927366603e-05,2.4057453385905249e-05,2.3833644535962146e-05,1.1843126860932621e-04,5.9736098069541144e-01,1.8639461809852511e-03,-6.7097811251233638e-02,
3.2635228459999999e+00,3.5136529920874194e-05,2.2810774559914112e-05,2.4962314950141761e-05,1.1740444039684081e-04,5.9779832227127416e-01,1.9809359556052179e-03,-6.7215626945219265e-02,
3.2795863330000001e+00,3.4516607481118353e-05,2.1643197098261299e-05,2.6078042682068827e-05,1.1490616432148204e-04,5.9821411632817223e-01,2.0940543910569695e-03,-6.7334499027853351e-02,
3.2960160620000001e+00,3.3646101225747087e-05,2.0658849743652370e-05,2.6746078710505085e-05,1.1140253141946979e-04,5.9857344789139300e-01,2.1981217553575551e-03,-6.7445871126682558e-02,
3.3121425100000002e+00,3.2764930276904101e-05,1.9974672050207787e-05,2.6668842521547852e-05,1.0781387368944052e-04,5.9885143876983848e-01,2.2894152224189391e-03,-6.7540749144206935e-02,
3.3284733289999999e+00,3.2092402517203573e-05,1.9644455579651322e-05,2.5802230816344609e-05,1.0499217934286392e-04,5.9903572572861152e-01,2.3656962209278954e-03,-6.7610643330148545e-02,
3.3448406510000002e+00,3.1687762623756419e-05,1.9598849248352469e-05,2.4405011038327710e-05,1.0317267295519373e-04,5.9912723807154644e-01,2.4261661142895934e-03,-6.7648491450588877e-02,
3.3610291430000001e+00,3.1410383918988959e-05,1.9668063630666341e-05,2.2999469712120061e-05,1.0181057073904515e-04,5.9913910329388942e-01,2.4713508817015965e-03,-6.7649464190929279e-02,
3.3776396310000001e+00,3.1020875580807095e-05,1.9676745304081183e-05,2.2177384192988764e-05,9.9983682489661053e-05,5.9909384515298281e-01,2.5029129834458256e-03,-6.7611569367593272e-02,
3.3940321920000001e+00,3.0352946797047705e-05,1.9538721568949446e-05,2.2243016637656442e-05,9.7078271380701028e-05,5.9901934665602175e-01,2.5234019625415089e-03,-6.7535997096840966e-02,
3.4102610480000002e+00,2.9448972828751231e-05,1.9293808778953138e-05,2.2970306721147733e-05,9.3333111955935458e-05,5.9894421548250243e-01,2.5359467533628303e-03,-6.7427169593118827e-02,
3.4265989370000001e+00,2.8588238434474480e-05,1.9069912321725371e-05,2.3778340280746809e-05,8.9963086529944226e-05,5.9889330749971614e-01,2.5438907445135129e-03,-6.7292482567346948e-02,
3.4425346860000001e+00,2.8166236890545900e-05,1.8986445834834553e-05,2.4115120078873516e-05,8.8648564482243469e-05,5.9888411412201104e-01,2.5503911607470749e-03,-6.7141753281762834e-02,
3.4585920570000002e+00,2.8441544252226770e-05,1.9053831881402338e-05,2.3707858594893264e-05,9.0400934995763107e-05,5.9892455377652687e-01,2.5580278850892584e-03,-6.6986419593327143e-02,
3.4745772100000001e+00,2.9315889087434120e-05,1.9144252321855323e-05,2.2642066220610505e-05,9.4622219064982439e-05,5.9901239082971092e-01,2.5684704349884075e-03,-6.6838563200470130e-02,
3.4908753610000001e+00,3.0360042182114156e-05,1.9058741317514969e-05,2.1335657207936636e-05,9.9379783894203128e-05,5.9913621800450345e-01,2.5822391078875536e-03,-6.6709844351481681e-02,
3.5070920700000001e+00,3.1053969423438221e-05,1.8638365234347774e-05,2.0398232972074734e-05,1.0252950351288314e-04,5.9927776762260054e-01,2.5986051060119435e-03,-6.6610456198069698e-02,
3.5232821340000000e+00,3.1031851733924724e-05,1.7855617743477734e-05,2.0314813681401593e-05,1.0265912787729202e-04,5.9941505870790590e-01,2.6156540439412177e-03,-6.6548207424438302e-02,
3.5394269719999998e+00,3.0222722972503058e-05,1.6859016764767687e-05,2.1092252983040784e-05,9.9546848793835739e-05,5.9952574800363889e-01,2.6305301951993509e-03,-6.6527829980206538e-02,
3.5555771990000000e+00,2.8888571638867964e-05,1.5955358302605080e-05,2.2259284745745905e-05,9.4273257906680994e-05,5.9959016098500950e-01,2.6398496115994621e-03,-6.6550594344575428e-02,
3.5716455340000000e+00,2.7560161081268638e-05,1.5499347358756052e-05,2.3213790999980433e-05,8.9003650664996832e-05,5.9959363933290311e-01,2.6402351375856498e-03,-6.6614290555103706e-02,
3.5881378270000002e+00,2.6829372081907816e-05,1.5689259740031144e-05,2.3519858208065956e-05,8.6192714601059252e-05,5.9952798777874894e-01,2.6289113531628365e-03,-6.6713589141960669e-02,
3.6044896739999999e+00,2.7015304252674288e-05,1.6417370421999910e-05,2.3016268372851877e-05,8.7151415636016171e-05,5.9939194167839638e-01,2.6042795743837686e-03,-6.6840739842801450e-02,
3.6204700480000001e+00,2.7945634246731877e-05,1.7346406080708911e-05,2.1821253061077840e-05,9.1072988739463376e-05,5.9919090763173055e-01,2.5663868754929333e-03,-6.6986538159848674e-02,
3.6377169290000002e+00,2.9098184379763876e-05,1.8113554189475392e-05,2.0295116576133862e-05,9.5735307400221682e-05,5.9893621755568882e-01,2.5171897543571167e-03,-6.7141442306880378e-02,
3.6550429310000001e+00,2.9938056755632783e-05,1.8471940542158676e-05,1.8953168247045774e-05,9.8986644854666902e-05,5.9864416796895670e-01,2.4605478030337103e-03,-6.7296690923462174e-02,
3.6720136229999998e+00,3.0150946978877351e-05,1.8338232637784622e-05,1.8277457009955522e-05,9.9636596631026152e-05,5.9833507805023267e-01,2.4019368698730021e-03,-6.7445277234249174e-02,
3.6887342090000002e+00,2.9708780731154437e-05,1.7792610574295508e-05,1.8450726430951042e-05,9.7640502953657746e-05,5.9803245280551531e-01,2.3479016719410786e-03,-6.7582647979918198e-02,
3.7051935899999999e+00,2.8822709464310067e-05,1.7054368723325198e-05,1.9245544052423961e-05,9.3891491686814364e-05,5.9776223857794075e-01,2.3053062606331852e-03,-6.7707037874533596e-02,
